Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Dhalia,P000237844,Gozo Ix-Xewkija,Farmhouse,,,,3,,,,,398000
True,Dhalia,P000237843,Luqa,Flats,,,,1,,,,,204000
True,Dhalia,P000237842,Qawra,Gr Floor Maisonette,,,,2,,,,,295000
True,Dhalia,P000237841,Gozo Ix-Xewkija,Farmhouse,,,,4,,,,,358000
True,Dhalia,P000237840,Gozo Ix-Xewkija,Farmhouse,,,,4,,,,,298000
True,Dhalia,P000237837,Safi,Penthouse,,,,3,,,,,345000
True,Dhalia,P000237835,Zejtun,1st Floor Maisonette,,,,3,,,,,339000
True,Dhalia,P000237834,Msida,Flats,,,,2,,,,,190000
True,Dhalia,P000237832,Gozo L-Gharb,Penthouse,,,,2,,,,,300000
True,Dhalia,P000237831,San Gwann,Penthouse,,,,3,,,,,689000
True,Dhalia,P000237829,Cospicua,Townhouse,,,,3,,,,,350000
True,Dhalia,P000237827,Gozo Ir-Rabat,House of Character,,,,3,,,,,380000
True,Dhalia,P000237825,Santa Venera,Flats,,,,1,,,,,225000
True,Dhalia,P000237823,Santa Venera,Flats,,,,2,,,,,255000
True,Dhalia,P000237821,Santa Venera,Flats,,,,2,,,,,255000
True,Dhalia,P000237819,Santa Venera,Flats,,,,2,,,,,230000
True,Dhalia,P000237817,Santa Venera,Flats,,,,2,,,,,230000
True,Dhalia,P000237815,Santa Venera,Flats,,,,2,,,,,230000
True,Dhalia,P000237813,Mosta,Flats,,,,3,,,,,350000
True,Dhalia,P000237811,Santa Venera,Flats,,,,2,,,,,225000
True,Dhalia,P000237810,Santa Venera,Flats,,,,2,,,,,225000
True,Dhalia,P000237807,Santa Venera,Flats,,,,3,,,,,210000
True,Dhalia,P000237805,Santa Venera,Flats,,,,2,,,,,225000
True,Dhalia,P000237803,Santa Venera,Flats,,,,2,,,,,225000
True,Dhalia,P000237800,Santa Venera,Flats,,,,3,,,,,210000
True,Dhalia,P000237798,Sliema,Flats,,,,2,,,,,1050000
True,Dhalia,P000237797,Santa Venera,Flats,,,,2,,,,,245000
True,Dhalia,P000237795,Santa Venera,Flats,,,,2,,,,,245000
True,Dhalia,P000237794,Santa Venera,Flats,,,,2,,,,,210000
True,Dhalia,P000237790,San Gwann,Penthouse,,,,3,,,,,480000
True,Dhalia,P000237787,San Gwann,Flats,,,,3,,,,,375000
True,Dhalia,P000237786,San Gwann,Flats,,,,3,,,,,365000
True,Dhalia,P000237784,San Gwann,Flats,,,,3,,,,,355000
True,Dhalia,P000237783,Zabbar,Penthouse,,,,2,,,,,215000
True,Dhalia,P000237780,Zabbar,Flats,,,,2,,,,,215000
True,Dhalia,P000237778,Zabbar,Flats,,,,2,,,,,215000
True,Dhalia,P000237777,Santa Venera,Duplex Penthouse,,,,2,,,,,360000
True,Dhalia,P000237776,Birkirkara,1st Floor Maisonette,,,,2,,,,,498000
True,Dhalia,P000237775,Floriana,Block of Flats,,,,8,,,,,1165000
True,Dhalia,P000237773,Rabat,Plot,,,,,,,,,350000
True,Dhalia,P000237772,Qawra,Penthouse,,,,1,,,,,205000
True,Dhalia,P000237768,Qawra,Flats,,,,2,,,,,245000
True,Dhalia,P000237762,Qawra,Flats,,,,2,,,,,247000
True,Dhalia,P000237758,Qawra,Flats,,,,2,,,,,236000
True,Dhalia,P000237755,Qawra,Flats,,,,2,,,,,225000
True,Dhalia,P000237749,Qawra,Flats,,,,2,,,,,227000
True,Dhalia,P000237743,Qawra,Flats,,,,2,,,,,225000
True,Dhalia,P000237740,Qawra,Flats,,,,2,,,,,200000
True,Dhalia,P000237738,Mellieha,Detached Villa,,,,9,,,,,3720000
True,Dhalia,P000237735,Valletta,Penthouse,,,,2,,,,,1800000
True,Dhalia,P000237734,Mellieha,Penthouse,,,,3,,,,,1060000
True,Dhalia,P000237733,Hamrun,Flats,,,,2,,,,,180000
True,Dhalia,P000237732,Hamrun,Townhouse,,,,4,,,,,424000
True,Dhalia,P000237729,St Julians,Flats,,,,2,,,,,350000
True,Dhalia,P000237728,Naxxar,Gr Floor Maisonette,,,,4,,,,,625000
True,Dhalia,P000237724,Zurrieq,Flats,,,,2,,,,,255000
True,Dhalia,P000237723,Zurrieq,Flats,,,,2,,,,,250000
True,Dhalia,P000237722,Zurrieq,Penthouse,,,,2,,,,,297000
True,Dhalia,P000237721,Zurrieq,Flats,,,,2,,,,,245000
True,Dhalia,P000237720,Balzan,House of Character,,,,2,,,,,399000
True,Dhalia,P000237719,Qrendi,Maisonette,,,,3,,,,,330000
True,Dhalia,P000237718,Zejtun,Flats,,,,2,,,,,185000
True,Dhalia,P000237717,Zurrieq,House of Character,,,,3,,,,,730000
True,Dhalia,P000237713,Zabbar,Terraced House,,,,3,,,,,570000
True,Dhalia,P000237712,Zebbug,Townhouse,,,,3,,,,,361000
True,Dhalia,P000237708,Gozo Ghajnsielem,Flats,,,,3,,,,,148500
True,Dhalia,P000237707,Gozo Ghajnsielem,Maisonette,,,,2,,,,,244500
True,Dhalia,P000237703,Mellieha,Detached Villa,,,,6,,,,,1860000
True,Dhalia,P000237701,Gozo Ghajnsielem,Flats,,,,3,,,,,215000
True,Dhalia,P000237700,Gozo Xaghra,Maisonette,,,,3,,,,,160000
True,Dhalia,P000237699,Hamrun,Maisonette,,,,3,,,,,265000
True,Dhalia,P000237697,Gozo Kercem,Maisonette,,,,2,,,,,245000
True,Dhalia,P000237696,Tarxien,Flats,,,,3,,,,,220000
True,Dhalia,P000237692,Gozo Xaghra,Flats,,,,3,,,,,280000
True,Dhalia,P000237690,Sliema,Townhouse,,,,5,,,,,850000
True,Dhalia,P000237689,Luqa,Townhouse,,,,2,,,,,335000
True,Dhalia,P000237688,Marsascala,Flats,,,,3,,,,,265000
True,Dhalia,P000237687,Qrendi,Penthouse,,,,2,,,,,309000
True,Dhalia,P000237686,Pieta,Garage,,,,,,,,,32500
True,Dhalia,P000237684,Msida,Flats,,,,4,,,,,584000
True,Dhalia,P000237683,Pieta,Flats,,,,1,,,,,165000
True,Dhalia,P000237682,Fgura,Flats,,,,2,,,,,194000
True,Dhalia,P000237681,Balzan,Garage,,,,,,,,,37000
True,Dhalia,P000237680,Balzan,Garage,,,,,,,,,37000
True,Dhalia,P000237679,Balzan,Garage,,,,,,,,,37000
True,Dhalia,P000237678,Balzan,Garage,,,,,,,,,36000
True,Dhalia,P000237677,Balzan,Garage,,,,,,,,,40000
True,Dhalia,P000237676,Balzan,Garage,,,,,,,,,35000
True,Dhalia,P000237675,Balzan,Garage,,,,,,,,,35000
True,Dhalia,P000237674,Balzan,Garage,,,,,,,,,34000
True,Dhalia,P000237673,Balzan,Garage,,,,,,,,,34000
True,Dhalia,P000237672,Balzan,Garage,,,,,,,,,34000
True,Dhalia,P000237660,Gudja,Penthouse,,,,3,,,,,583000
True,Dhalia,P000237659,Gudja,Flats,,,,2,,,,,270000
True,Dhalia,P000237657,Gudja,Flats,,,,1,,,,,235000
True,Dhalia,P000237656,Gudja,Flats,,,,3,,,,,265000
True,Dhalia,P000237655,Balzan,Flats,,,,3,,,,,220000
True,Dhalia,P000237654,Gudja,Flats,,,,3,,,,,265000
True,Dhalia,P000237653,Gudja,Flats,,,,3,,,,,242000
True,Dhalia,P000237652,Gudja,Flats,,,,3,,,,,245000
True,Dhalia,P000237651,Gudja,Maisonette,,,,2,,,,,235000
True,Dhalia,P000237650,Gudja,Townhouse,,,,3,,,,,950000
True,Dhalia,P000237649,Balzan,Flats,,,,1,,,,,204000
True,Dhalia,P000237647,Gudja,Flats,,,,2,,,,,239500
True,Dhalia,P000237646,Paola,Penthouse,,,,3,,,,,299250
True,Dhalia,P000237645,Rabat,Penthouse,,,,3,,,,,605000
True,Dhalia,P000237643,Rabat,Flats,,,,3,,,,,299500
True,Dhalia,P000237642,Zurrieq,Townhouse,,,,3,,,,,1150000
True,Dhalia,P000237641,Ghaxaq,Penthouse,,,,2,,,,,295000
True,Dhalia,P000237640,Ghaxaq,Penthouse,,,,2,,,,,295000
True,Dhalia,P000237639,Rabat,1st Floor Maisonette,,,,3,,,,,605000
True,Dhalia,P000237636,Gozo Xlendi,Flats,,,,3,,,,,170000
True,Dhalia,P000237634,Gozo Sannat,Penthouse,,,,3,,,,,442000
True,Dhalia,P000237633,Gozo Sannat,Flats,,,,3,,,,,213000
True,Dhalia,P000237631,Naxxar,Flats,,,,3,,,,,313000
True,Dhalia,P000237628,Naxxar,Flats,,,,3,,,,,298000
True,Dhalia,P000237626,Msida,Penthouse,,,,2,,,,,295000
True,Dhalia,P000237625,Naxxar,Flats,,,,3,,,,,276000
True,Dhalia,P000237624,San Gwann,Flats,,,,3,,,,,340000
True,Dhalia,P000237620,Qormi,Penthouse,,,,1,,,,,201000
True,Dhalia,P000237619,Qormi,Maisonette,,,,2,,,,,206500
True,Dhalia,P000237616,Rabat,Townhouse,,,,3,,,,,590000
True,Dhalia,P000237614,Sliema,Townhouse,,,,4,,,,,925000
True,Dhalia,P000237613,Zabbar,Townhouse,,,,3,,,,,296500
True,Dhalia,P000237612,Gozo Sannat,Flats,,,,2,,,,,154000
True,Dhalia,P000237611,Gozo Sannat,Maisonette,,,,3,,,,,186000
True,Dhalia,P000237609,Sliema,Flats,,,,4,,,,,450000
True,Dhalia,P000237608,Paola,Maisonette,,,,1,,,,,150000
True,Dhalia,P000237607,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237606,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237605,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237604,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237603,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237602,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237601,Paola,Flats,,,,1,,,,,150000
True,Dhalia,P000237600,Bugibba,Penthouse,,,,2,,,,,265000
True,Dhalia,P000237599,Gozo Il-Qala,Flats,,,,3,,,,,275000
True,Dhalia,P000237598,Gozo Il-Qala,Flats,,,,3,,,,,270000
True,Dhalia,P000237597,Mellieha,Penthouse,,,,3,,,,,550000
True,Dhalia,P000237595,Zebbug,Farmhouse,,,,3,,,,,1700000
True,Dhalia,P000237594,Swieqi,Garage,,,,,,,,,245000
True,Dhalia,P000237592,Marsascala,Penthouse,,,,3,,,,,405000
True,Dhalia,P000237591,Birzebbuga,Townhouse,,,,3,,,,,425000
True,Dhalia,P000237590,Marsascala,Flats,,,,3,,,,,312500
True,Dhalia,P000237589,Marsascala,Flats,,,,3,,,,,307000
True,Dhalia,P000237588,Marsascala,Flats,,,,3,,,,,302000
True,Dhalia,P000237586,Marsascala,Maisonette,,,,3,,,,,315000
True,Dhalia,P000237584,Msida,Guest House - Hotel,,,,11,,,,,850000
True,Dhalia,P000237583,Gharghur,Terraced House,,,,3,,,,,955000
True,Dhalia,P000237582,Luqa,Townhouse,,,,1,,,,,230000
True,Dhalia,P000237580,Luqa,Townhouse,,,,2,,,,,520000
True,Dhalia,P000237579,Marsascala,Penthouse,,,,4,,,,,530000
True,Dhalia,P000237573,Marsascala,Flats,,,,3,,,,,265000
True,Dhalia,P000237571,Marsascala,Maisonette,,,,3,,,,,295000
True,Dhalia,P000237570,Gharghur,Flats,,,,3,,,,,425000
True,Dhalia,P000237568,Gzira,Flats,,,,2,,,,,245000
True,Dhalia,P000237566,Gwardamangia,Townhouse,,,,4,,,,,1250000
True,Dhalia,P000237565,Zebbug,House of Character,,,,3,,,,,2295000
True,Dhalia,P000237564,Fgura,Garage,,,,,,,,,125000
True,Dhalia,P000237561,Birkirkara,Garage,,,,,,,,,55000
True,Dhalia,P000237560,Birkirkara,Garage,,,,,,,,,60000
True,Dhalia,P000237556,Gzira,Penthouse,,,,2,,,,,370000
True,Dhalia,P000237555,Gzira,Flats,,,,3,,,,,354000
True,Dhalia,P000237554,Naxxar,Maisonette,,,,2,,,,,350000
True,Dhalia,P000237552,Gozo Il-Qala,Penthouse,,,,2,,,,,249000
True,Dhalia,P000237551,Sliema,Flats,,,,3,,,,,1275000
True,Dhalia,P000237550,Gozo Il-Qala,Flats,,,,2,,,,,154000
True,Dhalia,P000237542,Birkirkara,Maisonette,,,,1,,,,,250000
True,Dhalia,P000237540,Birkirkara,Commercial,,,,,,,,,895000
True,Dhalia,P000237539,Gozo Ix-Xewkija,Penthouse,,,,3,,,,,215000
True,Dhalia,P000237538,Gozo Ix-Xewkija,Flats,,,,3,,,,,158000
True,Dhalia,P000237537,Gozo Ix-Xewkija,Penthouse,,,,3,,,,,235000
True,Dhalia,P000237536,Gozo Ix-Xewkija,Flats,,,,2,,,,,139000
True,Dhalia,P000237532,Gozo Ir-Rabat,Terraced House,,,,4,,,,,575000
True,Dhalia,P000237530,Gozo Ir-Rabat,Terraced House,,,,6,,,,,760000
True,Dhalia,P000237507,Xemxija,Semi-Detached Villa,,,,3,,,,,920000
True,Dhalia,P000237506,Mosta,Semi-Detached Villa,,,,3,,,,,980000
True,Dhalia,P000237505,Fgura,Flats,,,,3,,,,,245000
True,Dhalia,P000237504,Fgura,Flats,,,,3,,,,,245000
True,Dhalia,P000237503,Fgura,Flats,,,,3,,,,,240000
True,Dhalia,P000237502,Mosta,Semi-Detached Villa,,,,3,,,,,980000
True,Dhalia,P000237501,Fgura,Flats,,,,3,,,,,240000
True,Dhalia,P000237500,Fgura,Flats,,,,3,,,,,235000
True,Dhalia,P000237498,Cospicua,Townhouse,,,,3,,,,,595000
True,Dhalia,P000237494,Fgura,Flats,,,,2,,,,,265000
True,Dhalia,P000237493,Birzebbuga,1st Floor Maisonette,,,,3,,,,,370000
True,Dhalia,P000237485,Marsascala,Garage,,,,,,,,,80000
True,Dhalia,P000237476,Cospicua,Block of Flats,,,,4,,,,,990000
True,Dhalia,P000237475,Madliena,Gr Floor Maisonette,,,,3,,,,,695000
True,Dhalia,P000237474,Cospicua,Townhouse,,,,4,,,,,990000
True,Dhalia,P000237473,Marsascala,Garage,,,,,,,,,117000
True,Dhalia,P000237472,Paola,Terraced House,,,,4,,,,,475000
True,Dhalia,P000237467,Senglea,Duplex Maisonette,,,,3,,,,,235000
True,Dhalia,P000237463,Gzira,Flats,,,,2,,,,,249000
True,Dhalia,P000237461,Gzira,Flats,,,,2,,,,,245000
True,Dhalia,P000237458,Gzira,Flats,,,,2,,,,,229000
True,Dhalia,P000237456,Gzira,Flats,,,,2,,,,,225000
True,Dhalia,P000237454,Gzira,Flats,,,,2,,,,,219000
True,Dhalia,P000237451,Gzira,Flats,,,,2,,,,,259000
True,Dhalia,P000237447,Gzira,Flats,,,,2,,,,,249000
True,Dhalia,P000237443,Gzira,Flats,,,,2,,,,,215000
True,Dhalia,P000237442,Gzira,Maisonette,,,,2,,,,,269000
True,Dhalia,P000237440,Gzira,Maisonette,,,,2,,,,,249000
True,Dhalia,P000237439,Mellieha,Gr Floor Maisonette,,,,2,,,,,285000
True,Dhalia,P000237438,Gudja,Flats,,,,3,,,,,235000
True,Dhalia,P000237437,Qormi,House of Character,,,,2,,,,,265000
True,Dhalia,P000237436,Zebbug,House of Character,,,,3,,,,,980000
True,Dhalia,P000237433,Luqa,Townhouse,,,,4,,,,,408000
True,Dhalia,P000237431,Birkirkara,Flats,,,,2,,,,,240000
True,Dhalia,P000237430,Mosta,Townhouse,,,,2,,,,,615000
True,Dhalia,P000237428,Rabat,Palazzo,,,,5,,,,,2400000
True,Dhalia,P000237425,Vittoriosa,Townhouse,,,,2,,,,,320000
True,Dhalia,P000237423,Mosta,Penthouse,,,,1,,,,,595000
True,Dhalia,P000237422,Hamrun,Flats,,,,4,,,,,239000
True,Dhalia,P000237421,Hamrun,Flats,,,,4,,,,,228000
True,Dhalia,P000237418,Mosta,Flats,,,,3,,,,,297000
True,Dhalia,P000237416,Marsascala,Flats,,,,3,,,,,530000
True,Dhalia,P000237414,Mosta,Gr Floor Maisonette,,,,2,,,,,360000
True,Dhalia,P000237413,Swieqi,Flats,,,,3,,,,,340000
True,Dhalia,P000237412,Birkirkara,House of Character,,,,3,,,,,499000
True,Dhalia,P000237411,Marsascala,Flats,,,,3,,,,,355000
True,Dhalia,P000237410,Marsascala,Flats,,,,3,,,,,355000
True,Dhalia,P000237407,Ghaxaq,Terraced House,,,,3,,,,,640000
True,Dhalia,P000237405,Zebbug,Terraced House,,,,3,,,,,650000
True,Dhalia,P000237404,Zurrieq,Flats,,,,2,,,,,225000
True,Dhalia,P000237402,Pieta,Flats,,,,3,,,,,290000
True,Dhalia,P000237401,Mellieha,Penthouse,,,,2,,,,,385000
True,Dhalia,P000237400,Zebbug,House of Character,,,,3,,,,,550000
True,Dhalia,P000237398,Birkirkara,Townhouse,,,,3,,,,,349000
True,Dhalia,P000237397,Gozo Marsalforn,Flats,,,,3,,,,,180000
True,Dhalia,P000237395,Gozo Marsalforn,Flats,,,,3,,,,,180000
True,Dhalia,P000237394,Qormi,Penthouse,,,,3,,,,,285000
True,Dhalia,P000237393,Qormi,Flats,,,,3,,,,,239000
True,Dhalia,P000237392,Qormi,Flats,,,,3,,,,,235000
True,Dhalia,P000237391,Qormi,Flats,,,,3,,,,,228000
True,Dhalia,P000237390,Zabbar,House of Character,,,,3,,,,,478000
True,Dhalia,P000237373,Kalkara,Townhouse,,,,,,,,,1600000
True,Dhalia,P000237372,Marsascala,Duplex Apartment,,,,3,,,,,405000
True,Dhalia,P000237371,Marsascala,Flats,,,,2,,,,,205000
True,Dhalia,P000237370,Marsascala,Flats,,,,2,,,,,205000
True,Dhalia,P000237368,Birkirkara,Flats,,,,3,,,,,275000
True,Dhalia,P000237365,St Julians,Duplex Maisonette,,,,2,,,,,297000
True,Dhalia,P000237363,Fgura,Flats,,,,3,,,,,244000
True,Dhalia,P000237360,St Julians,Flats,,,,3,,,,,700000
True,Dhalia,P000237358,Fgura,Flats,,,,3,,,,,230000
True,Dhalia,P000237353,Gozo Il-Qala,Maisonette,,,,1,,,,,135000
True,Dhalia,P000237352,Siggiewi,House of Character,,,,3,,,,,795000
True,Dhalia,P000237351,Gozo Il-Qala,Flats,,,,2,,,,,180000
True,Dhalia,P000237350,Qormi,Flats,,,,3,,,,,265000
True,Dhalia,P000237349,Vittoriosa,Guest House - Hotel,,,,6,,,,,2338600
True,Dhalia,P000237348,Marsascala,Flats,,,,3,,,,,300000
True,Dhalia,P000237347,Marsascala,Flats,,,,3,,,,,295000
True,Dhalia,P000237346,Marsascala,Flats,,,,3,,,,,290000
True,Dhalia,P000237345,Marsascala,Flats,,,,3,,,,,280000
True,Dhalia,P000237343,Marsascala,Flats,,,,3,,,,,300000
True,Dhalia,P000237341,Marsascala,Flats,,,,3,,,,,290000
True,Dhalia,P000237340,Marsascala,Flats,,,,3,,,,,280000
True,Dhalia,P000237339,Siggiewi,Flats,,,,3,,,,,228000
True,Dhalia,P000237338,Gozo Xaghra,Flats,,,,2,,,,,187000
True,Dhalia,P000237337,Gozo Xaghra,Flats,,,,2,,,,,157000
True,Dhalia,P000237336,San Gwann,Penthouse,,,,2,,,,,265000
True,Dhalia,P000237335,Gozo Xaghra,Flats,,,,1,,,,,124000
True,Dhalia,P000237334,Lija,Semi-Detached Villa,,,,3,,,,,1490000
True,Dhalia,P000237333,Hamrun,Townhouse,,,,2,,,,,297000
True,Dhalia,P000237331,Gozo Ix-Xewkija,Townhouse,,,,3,,,,,425000
True,Dhalia,P000237330,Birzebbuga,Penthouse,,,,2,,,,,412000
True,Dhalia,P000237329,Birzebbuga,Penthouse,,,,2,,,,,337000
True,Dhalia,P000237328,Qormi,House of Character,,,,4,,,,,435000
True,Dhalia,P000237325,Gozo Sannat,Flats,,,,2,,,,,280000
True,Dhalia,P000237321,Birzebbuga,Flats,,,,3,,,,,287000
True,Dhalia,P000237317,Birzebbuga,Flats,,,,3,,,,,282000
True,Dhalia,P000237316,Birzebbuga,Flats,,,,3,,,,,277000
True,Dhalia,P000237314,Gozo Ir-Rabat,Flats,,,,2,,,,,166000
True,Dhalia,P000237312,Gozo Ir-Rabat,Flats,,,,3,,,,,188000
True,Dhalia,P000237311,Gozo Ir-Rabat,Flats,,,,3,,,,,213000
True,Dhalia,P000237309,Gozo Ir-Rabat,Flats,,,,2,,,,,161000
True,Dhalia,P000237308,Birzebbuga,Flats,,,,3,,,,,277000
True,Dhalia,P000237307,Qormi,Flats,,,,2,,,,,192000
True,Dhalia,P000237306,Qormi,Flats,,,,2,,,,,192000
True,Dhalia,P000237305,Gozo Ir-Rabat,Flats,,,,2,,,,,166000
True,Dhalia,P000237304,Birzebbuga,Flats,,,,3,,,,,267000
True,Dhalia,P000237302,Birzebbuga,Flats,,,,2,,,,,237000
True,Dhalia,P000237299,Cospicua,Townhouse,,,,2,,,,,375000
True,Dhalia,P000237298,Gozo Ir-Rabat,Flats,,,,2,,,,,164000
True,Dhalia,P000237297,Birzebbuga,Maisonette,,,,2,,,,,247000
True,Dhalia,P000237290,Zebbug,Townhouse,,,,4,,,,,795000
True,Dhalia,P000237281,Qormi,House of Character,,,,3,,,,,455000
True,Dhalia,P000237280,Qormi,House of Character,,,,4,,,,,655000
True,Dhalia,P000237275,Gozo Ix-Xewkija,Penthouse,,,,3,,,,,388000
True,Dhalia,P000237273,Qormi,Penthouse,,,,3,,,,,455000
True,Dhalia,P000237272,Qormi,Flats,,,,3,,,,,255000
True,Dhalia,P000237269,Qormi,Flats,,,,3,,,,,245000
True,Dhalia,P000237264,Qormi,Flats,,,,3,,,,,205000
True,Dhalia,P000237263,Gozo Ix-Xewkija,Flats,,,,3,,,,,268000
True,Dhalia,P000237261,Qormi,Maisonette,,,,3,,,,,285000
True,Dhalia,P000237260,Gozo Ix-Xewkija,Maisonette,,,,3,,,,,278000
True,Dhalia,P000237258,Gozo Ix-Xewkija,Townhouse,,,,10,,,,,1700000
True,Dhalia,P000237257,Qormi,Garage,,,,,,,,,43000
True,Dhalia,P000237256,St Paul's Bay,Flats,,,,2,,,,,495000
True,Dhalia,P000237255,Qormi,Penthouse,,,,3,,,,,350000
True,Dhalia,P000237254,St Paul's Bay,Flats,,,,2,,,,,485000
True,Dhalia,P000237252,Gozo Ix-Xewkija,Penthouse,,,,2,,,,,313000
True,Dhalia,P000237251,Qormi,Flats,,,,3,,,,,328000
True,Dhalia,P000237250,Zebbug,Townhouse,,,,3,,,,,635000
True,Dhalia,P000237249,Gozo Ix-Xewkija,Flats,,,,3,,,,,263000
True,Dhalia,P000237248,Qormi,Flats,,,,3,,,,,313000
True,Dhalia,P000237247,Gozo Ix-Xewkija,Flats,,,,2,,,,,248000
True,Dhalia,P000237246,Attard,Terraced House,,,,3,,,,,750000
True,Dhalia,P000237245,Gozo Ix-Xewkija,Flats,,,,2,,,,,228000
True,Dhalia,P000237244,Qormi,House of Character,,,,3,,,,,445000
True,Dhalia,P000237243,Attard,Terraced House,,,,3,,,,,750000
True,Dhalia,P000237242,Hamrun,Townhouse,,,,3,,,,,265000
True,Dhalia,P000237241,Sliema,Penthouse,,,,3,,,,,700000
True,Dhalia,P000237240,Gozo Sannat,Flats,,,,2,,,,,255000
True,Dhalia,P000237239,Sliema,Flats,,,,3,,,,,1000000
True,Dhalia,P000237237,Fgura,Penthouse,,,,3,,,,,285000
True,Dhalia,P000237236,Fgura,Penthouse,,,,3,,,,,285000
True,Dhalia,P000237235,Gozo Marsalforn,Flats,,,,2,,,,,180000
True,Dhalia,P000237233,Fgura,Flats,,,,3,,,,,244000
True,Dhalia,P000237231,Fgura,Flats,,,,3,,,,,233000
True,Dhalia,P000237229,Fgura,Flats,,,,3,,,,,223000
True,Dhalia,P000237227,Fgura,Maisonette,,,,3,,,,,260000
True,Dhalia,P000237225,Zejtun,2nd Floor maisonette,,,,3,,,,,381000
